Id,ActionName,EntityName,EntityId,UserId,Timestamp,ProcessingTimeMs,UserFullName,UserId_WasNull,ProcessingTimeMs_WasNull,EntityId_WasNull,Timestamp_Year,Timestamp_Month,Timestamp_Weekday,Timestamp_Hour,IsBusinessHours,Timestamp_Week,SessionDurationHrs,IsLogin,IsProfile,IsBulk,ActionName_Enc,ProcessingTimeMs_Norm,EngagementIndex,ActionCount
11536,SquadronUpdated,Squadron,18.0,5.0,2024-12-10 11:31:40,494.0,Nour Khalil,0,0,0,2024,12,1,11,1,50,0.0,0,0,0,5,0.04940494049404941,0.34058184123196084,1448
14529,SquadronUpdated,Squadron,33.0,3.0,2023-06-03 04:22:13,383.0,Sara Mohamed,0,0,0,2023,6,5,4,0,22,0.0,0,0,0,5,0.038303830383038306,0.4,1446
10534,SquadronCreated,Enrollment,30.0,6.0,2024-01-15 00:12:38,387.0,Youssef Adel,0,0,0,2024,1,0,0,0,3,0.0,0,0,0,4,0.03870387038703871,0.6785928272260137,1505
5846,AuthCreated,Auth,32.0,1.0,2024-10-15 06:40:57,153.0,System Administrator,0,0,0,2024,10,1,6,0,42,0.0,0,0,0,0,0.015301530153015303,0.8653308756240101,1557
4358,SquadronUpdated,Squadron,-1.0,7.0,2024-04-02 08:42:46,430.0,Mona Samir,0,0,1,2024,4,1,8,1,14,0.0,0,0,0,5,0.043004300430043,0.4669550878475935,1522
2889,ProfileViewed,Unknown,41.0,5.0,2024-09-18 09:11:26,245.0,Nour Khalil,0,0,0,2024,9,2,9,1,38,0.0,0,1,0,3,0.024502450245024503,0.34058184123196084,1448
12341,UserLoggedIn,Squadron,6.0,2.0,2024-09-03 04:52:01,372.0,Ahmed Ali,0,0,0,2024,9,1,4,0,36,24.0,1,0,0,6,0.0372037203720372,0.20540540540540597,1484
1874,AuthCreated,Enrollment,-1.0,2.0,2025-06-09 15:38:16,277.0,Ahmed Ali,0,0,1,2025,6,0,15,1,24,0.0,0,0,0,0,0.027702770277027704,0.20540540540540597,1484
2653,ProfileViewed,Squadron,46.0,4.0,2024-04-23 15:17:17,308.0,Omar Hassan,0,0,0,2024,4,1,15,1,17,0.0,0,1,0,3,0.030803080308030806,0.4225583480753272,1483
2036,UserLoggedIn,Enrollment,-1.0,6.0,2025-01-02 23:42:17,280.0,Youssef Adel,0,0,1,2025,1,3,23,0,1,24.0,1,0,0,6,0.028002800280028002,0.6785928272260137,1505
13214,UserLoggedIn,Unknown,2.0,6.0,2024-04-14 03:25:10,247.0,Youssef Adel,0,0,0,2024,4,6,3,0,15,2.0,1,0,0,6,0.024702470247024703,0.6785928272260137,1505
5270,ProfileViewed,Auth,34.0,-1.0,2022-10-22 05:50:00,526.0,Guest user,1,0,0,2022,10,5,5,0,42,0.0,0,1,0,3,0.052605260526052605,0.0,0
6302,LoginFailed,Enrollment,16.0,3.0,2023-09-06 12:12:21,414.0,Sara Mohamed,0,0,0,2023,9,2,12,1,36,0.0,1,0,0,2,0.041404140414041404,0.4,1446
5313,ProfileViewed,Squadron,41.0,1.0,2024-09-05 21:56:05,275.0,System Administrator,0,0,0,2024,9,3,21,0,36,0.0,0,1,0,3,0.027502750275027504,0.8653308756240101,1557
3349,ProfileViewed,Auth,14.0,2.0,2023-01-30 22:09:08,232.0,Ahmed Ali,0,0,0,2023,1,0,22,0,5,0.0,0,1,0,3,0.023202320232023205,0.20540540540540597,1484
14904,AuthCreated,StudentImport,-1.0,3.0,2025-04-24 12:08:53,293.0,Sara Mohamed,0,0,1,2025,4,3,12,1,17,0.0,0,0,0,0,0.029302930293029304,0.4,1446
9852,LoginFailed,Auth,3.0,5.0,2025-01-20 12:43:22,280.0,Nour Khalil,0,0,0,2025,1,0,12,1,4,0.0,1,0,0,2,0.028002800280028002,0.34058184123196084,1448
11608,SquadronCreated,Auth,45.0,5.0,2024-02-25 01:01:37,192.0,Nour Khalil,0,0,0,2024,2,6,1,0,8,0.0,0,0,0,4,0.019201920192019203,0.34058184123196084,1448
6036,UserLoggedIn,StudentImport,47.0,7.0,2024-07-27 18:56:20,176.0,Mona Samir,0,0,0,2024,7,5,18,1,30,1.0,1,0,0,6,0.0176017601760176,0.4669550878475935,1522
12918,UserLoggedIn,Auth,10.0,-1.0,2022-05-05 20:17:23,352.0,Guest user,1,0,0,2022,5,3,20,0,18,24.0,1,0,0,6,0.0352035203520352,0.0,0
11677,UserLoggedIn,StudentImport,49.0,1.0,2022-02-18 18:03:21,194.0,System Administrator,0,0,0,2022,2,4,18,1,7,2.0,1,0,0,6,0.019401940194019404,0.8653308756240101,1557
4662,UserLoggedIn,Unknown,-1.0,4.0,2023-03-21 08:06:11,516.0,Omar Hassan,0,0,1,2023,3,1,8,1,12,1.0,1,0,0,6,0.05160516051605161,0.4225583480753272,1483
3964,LoginFailed,StudentImport,20.0,6.0,2023-01-18 06:52:53,413.0,Youssef Adel,0,0,0,2023,1,2,6,0,3,0.0,1,0,0,2,0.041304130413041304,0.6785928272260137,1505
1979,BulkImportStudents,StudentImport,1.0,8.0,2024-08-15 16:40:40,511.0,Kareem Fathy,0,0,0,2024,8,3,16,1,33,0.0,0,0,1,1,0.051105110511051106,0.8813469184242003,1548
8209,UserLoggedIn,Unknown,-1.0,-1.0,2023-12-20 00:27:06,361.0,Guest user,1,0,1,2023,12,2,0,0,51,2.0,1,0,0,6,0.036103610361036105,0.0,0
10259,BulkImportStudents,Enrollment,-1.0,6.0,2024-11-01 04:29:33,303.0,Youssef Adel,0,1,1,2024,11,4,4,0,44,0.0,0,0,1,1,0.030303030303030304,0.6785928272260137,1505
11854,ProfileViewed,Squadron,-1.0,6.0,2024-04-01 00:00:42,508.0,Youssef Adel,0,0,1,2024,4,0,0,0,14,0.0,0,1,0,3,0.050805080508050805,0.6785928272260137,1505
14419,ProfileViewed,Unknown,27.0,4.0,2025-06-09 18:00:56,582.0,Omar Hassan,0,0,0,2025,6,0,18,1,24,0.0,0,1,0,3,0.058205820582058206,0.4225583480753272,1483
3093,AuthCreated,Unknown,26.0,6.0,2022-11-19 04:08:21,389.0,Youssef Adel,0,0,0,2022,11,5,4,0,46,0.0,0,0,0,0,0.0389038903890389,0.6785928272260137,1505
14619,LoginFailed,Auth,31.0,2.0,2024-05-23 02:04:37,303.0,Ahmed Ali,0,1,0,2024,5,3,2,0,21,0.0,1,0,0,2,0.030303030303030304,0.20540540540540597,1484
12479,SquadronCreated,Unknown,5.0,4.0,2023-05-24 00:57:10,132.0,Omar Hassan,0,0,0,2023,5,2,0,0,21,0.0,0,0,0,4,0.013201320132013201,0.4225583480753272,1483
4108,SquadronUpdated,Auth,11.0,2.0,2024-11-15 04:08:31,361.0,Ahmed Ali,0,0,0,2024,11,4,4,0,46,0.0,0,0,0,5,0.036103610361036105,0.20540540540540597,1484
3301,UserLoggedIn,Enrollment,-1.0,3.0,2025-05-22 09:28:46,183.0,Sara Mohamed,0,0,1,2025,5,3,9,1,21,6.0,1,0,0,6,0.018301830183018303,0.4,1446
411,AuthCreated,StudentImport,44.0,8.0,2024-09-12 05:26:37,215.0,Kareem Fathy,0,0,0,2024,9,3,5,0,37,0.0,0,0,0,0,0.0215021502150215,0.8813469184242003,1548
813,UserLoggedIn,Enrollment,48.0,4.0,2024-07-28 07:02:15,408.0,Omar Hassan,0,0,0,2024,7,6,7,0,30,2.0,1,0,0,6,0.0408040804080408,0.4225583480753272,1483
4255,UserLoggedIn,Squadron,36.0,4.0,2025-03-13 20:30:59,258.0,Omar Hassan,0,0,0,2025,3,3,20,0,11,24.0,1,0,0,6,0.025802580258025804,0.4225583480753272,1483
13631,UserLoggedIn,StudentImport,48.0,5.0,2023-12-19 03:11:31,758.0,Nour Khalil,0,0,0,2023,12,1,3,0,51,6.0,1,0,0,6,0.07580758075807581,0.34058184123196084,1448
5977,BulkImportStudents,Enrollment,41.0,-1.0,2024-10-05 00:29:28,303.0,Guest user,1,1,0,2024,10,5,0,0,40,0.0,0,0,1,1,0.030303030303030304,0.0,0
14712,LoginFailed,Auth,11.0,5.0,2024-10-17 00:33:13,229.0,Nour Khalil,0,0,0,2024,10,3,0,0,42,0.0,1,0,0,2,0.022902290229022904,0.34058184123196084,1448
972,ProfileViewed,Unknown,16.0,7.0,2024-06-15 22:45:03,89.0,Mona Samir,0,0,0,2024,6,5,22,0,24,0.0,0,1,0,3,0.0089008900890089,0.4669550878475935,1522
10497,ProfileViewed,Squadron,33.0,4.0,2025-03-24 08:35:15,396.0,Omar Hassan,0,0,0,2025,3,0,8,1,13,0.0,0,1,0,3,0.039603960396039604,0.4225583480753272,1483
2191,LoginFailed,Auth,43.0,6.0,2024-10-13 18:05:00,249.0,Youssef Adel,0,0,0,2024,10,6,18,1,41,0.0,1,0,0,2,0.024902490249024904,0.6785928272260137,1505
1386,LoginFailed,Enrollment,16.0,-1.0,2024-02-24 07:02:04,427.0,Guest user,1,0,0,2024,2,5,7,0,8,0.0,1,0,0,2,0.0427042704270427,0.0,0
14194,UserLoggedIn,Unknown,-1.0,4.0,2024-09-04 05:38:10,5000.0,Omar Hassan,0,0,1,2024,9,2,5,0,36,6.0,1,0,0,6,0.5000500050005001,0.4225583480753272,1483
3108,BulkImportStudents,StudentImport,5.0,3.0,2022-08-06 13:01:14,345.0,Sara Mohamed,0,0,0,2022,8,5,13,1,31,0.0,0,0,1,1,0.034503450345034506,0.4,1446
6960,UserLoggedIn,Enrollment,25.0,4.0,2025-01-09 20:31:51,115.0,Omar Hassan,0,0,0,2025,1,3,20,0,2,24.0,1,0,0,6,0.011501150115011502,0.4225583480753272,1483
5414,ProfileViewed,Auth,-1.0,-1.0,2025-04-14 09:21:54,222.0,Guest user,1,0,1,2025,4,0,9,1,16,0.0,0,1,0,3,0.022202220222022204,0.0,0
14041,AuthCreated,Squadron,44.0,-1.0,2025-03-07 07:24:33,113.0,Guest user,1,0,0,2025,3,4,7,0,10,0.0,0,0,0,0,0.011301130113011301,0.0,0
5663,ProfileViewed,Unknown,-1.0,5.0,2024-09-17 01:47:32,5000.0,Nour Khalil,0,0,1,2024,9,1,1,0,38,0.0,0,1,0,3,0.5000500050005001,0.34058184123196084,1448
8523,UserLoggedIn,Unknown,36.0,1.0,2023-11-14 05:18:59,377.0,System Administrator,0,0,0,2023,11,1,5,0,46,1.0,1,0,0,6,0.037703770377037704,0.8653308756240101,1557
9807,ProfileViewed,StudentImport,23.0,6.0,2025-02-19 15:33:09,303.0,Youssef Adel,0,1,0,2025,2,2,15,1,8,0.0,0,1,0,3,0.030303030303030304,0.6785928272260137,1505
14665,ProfileViewed,Enrollment,-1.0,5.0,2022-01-15 05:30:29,163.0,Nour Khalil,0,0,1,2022,1,5,5,0,2,0.0,0,1,0,3,0.016301630163016303,0.34058184123196084,1448
7812,LoginFailed,Enrollment,-1.0,4.0,2024-12-15 07:34:13,197.0,Omar Hassan,0,0,1,2024,12,6,7,0,50,0.0,1,0,0,2,0.019701970197019702,0.4225583480753272,1483
13290,LoginFailed,Unknown,13.0,-1.0,2024-01-15 03:06:19,465.0,Guest user,1,0,0,2024,1,0,3,0,3,0.0,1,0,0,2,0.0465046504650465,0.0,0
5854,ProfileViewed,Enrollment,22.0,2.0,2024-10-01 09:34:45,299.0,Ahmed Ali,0,0,0,2024,10,1,9,1,40,0.0,0,1,0,3,0.029902990299029902,0.20540540540540597,1484
10013,UserLoggedIn,Auth,-1.0,6.0,2025-06-01 05:32:00,250.0,Youssef Adel,0,0,1,2025,6,6,5,0,22,6.0,1,0,0,6,0.025002500250025005,0.6785928272260137,1505
3853,UserLoggedIn,Unknown,10.0,2.0,2022-02-22 17:10:45,405.0,Ahmed Ali,0,0,0,2022,2,1,17,1,8,6.0,1,0,0,6,0.04050405040504051,0.20540540540540597,1484
7266,AuthCreated,StudentImport,12.0,-1.0,2024-05-05 22:57:12,527.0,Guest user,1,0,0,2024,5,6,22,0,18,0.0,0,0,0,0,0.052705270527052706,0.0,0
7401,BulkImportStudents,Auth,-1.0,4.0,2023-07-01 05:01:08,383.0,Omar Hassan,0,0,1,2023,7,5,5,0,26,0.0,0,0,1,1,0.038303830383038306,0.4225583480753272,1483
11709,ProfileViewed,Squadron,3.0,6.0,2024-03-06 11:46:14,343.0,Youssef Adel,0,0,0,2024,3,2,11,1,10,0.0,0,1,0,3,0.034303430343034305,0.6785928272260137,1505
6688,SquadronUpdated,Squadron,-1.0,5.0,2023-04-27 02:44:20,197.0,Nour Khalil,0,0,1,2023,4,3,2,0,17,0.0,0,0,0,5,0.019701970197019702,0.34058184123196084,1448
5407,AuthCreated,Unknown,15.0,7.0,2025-04-12 10:51:26,20.0,Mona Samir,0,0,0,2025,4,5,10,1,15,0.0,0,0,0,0,0.002000200020002,0.4669550878475935,1522
4885,BulkImportStudents,Squadron,-1.0,3.0,2024-07-16 00:35:02,360.0,Sara Mohamed,0,0,1,2024,7,1,0,0,29,0.0,0,0,1,1,0.036003600360036005,0.4,1446
3724,ProfileViewed,StudentImport,12.0,5.0,2022-01-02 17:43:50,209.0,Nour Khalil,0,0,0,2022,1,6,17,1,52,0.0,0,1,0,3,0.020902090209020903,0.34058184123196084,1448
4277,UserLoggedIn,StudentImport,21.0,2.0,2025-06-06 00:18:40,332.0,Ahmed Ali,0,0,0,2025,6,4,0,0,23,6.0,1,0,0,6,0.0332033203320332,0.20540540540540597,1484
6049,ProfileViewed,StudentImport,-1.0,-1.0,2024-02-09 23:37:16,410.0,Guest user,1,0,1,2024,2,4,23,0,6,0.0,0,1,0,3,0.041004100410041,0.0,0
1613,ProfileViewed,Enrollment,30.0,8.0,2025-04-21 10:06:25,303.0,Kareem Fathy,0,1,0,2025,4,0,10,1,17,0.0,0,1,0,3,0.030303030303030304,0.8813469184242003,1548
12534,UserLoggedIn,Enrollment,31.0,6.0,2024-06-26 12:18:20,417.0,Youssef Adel,0,0,0,2024,6,2,12,1,26,1.0,1,0,0,6,0.041704170417041705,0.6785928272260137,1505
10036,LoginFailed,StudentImport,12.0,1.0,2024-03-10 14:11:24,328.0,System Administrator,0,0,0,2024,3,6,14,1,10,0.0,1,0,0,2,0.032803280328032806,0.8653308756240101,1557
12596,UserLoggedIn,Auth,-1.0,2.0,2024-08-05 00:43:25,200.0,Ahmed Ali,0,0,1,2024,8,0,0,0,32,2.0,1,0,0,6,0.020002000200020003,0.20540540540540597,1484
12054,ProfileViewed,Auth,35.0,1.0,2022-05-24 02:28:06,294.0,System Administrator,0,0,0,2022,5,1,2,0,21,0.0,0,1,0,3,0.029402940294029404,0.8653308756240101,1557
2405,ProfileViewed,Unknown,36.0,1.0,2024-05-03 21:05:34,9999.0,System Administrator,0,0,0,2024,5,4,21,0,18,0.0,0,1,0,3,1.0,0.8653308756240101,1557
7012,UserLoggedIn,Unknown,-1.0,1.0,2025-03-18 21:12:21,9999.0,System Administrator,0,0,1,2025,3,1,21,0,12,1.0,1,0,0,6,1.0,0.8653308756240101,1557
4041,BulkImportStudents,Enrollment,32.0,3.0,2024-12-24 09:57:34,273.0,Sara Mohamed,0,0,0,2024,12,1,9,1,52,0.0,0,0,1,1,0.027302730273027303,0.4,1446
2728,ProfileViewed,Unknown,20.0,7.0,2025-04-13 10:03:44,303.0,Mona Samir,0,1,0,2025,4,6,10,1,15,0.0,0,1,0,3,0.030303030303030304,0.4669550878475935,1522
4410,ProfileViewed,StudentImport,19.0,6.0,2024-03-06 02:40:28,379.0,Youssef Adel,0,0,0,2024,3,2,2,0,10,0.0,0,1,0,3,0.037903790379037905,0.6785928272260137,1505
12919,AuthCreated,Enrollment,49.0,7.0,2023-05-06 10:05:53,5000.0,Mona Samir,0,0,0,2023,5,5,10,1,18,0.0,0,0,0,0,0.5000500050005001,0.4669550878475935,1522
6749,UserLoggedIn,Auth,46.0,8.0,2025-05-05 01:12:14,346.0,Kareem Fathy,0,0,0,2025,5,0,1,0,19,24.0,1,0,0,6,0.034603460346034606,0.8813469184242003,1548
8831,UserLoggedIn,Enrollment,-1.0,2.0,2023-11-19 13:14:16,61.0,Ahmed Ali,0,0,1,2023,11,6,13,1,46,2.0,1,0,0,6,0.006100610061006101,0.20540540540540597,1484
11332,AuthCreated,Unknown,40.0,5.0,2025-04-23 15:17:33,289.0,Nour Khalil,0,0,0,2025,4,2,15,1,17,0.0,0,0,0,0,0.028902890289028906,0.34058184123196084,1448
14854,AuthCreated,StudentImport,-1.0,8.0,2024-07-22 08:53:46,208.0,Kareem Fathy,0,0,1,2024,7,0,8,1,30,0.0,0,0,0,0,0.020802080208020803,0.8813469184242003,1548
10241,SquadronCreated,Auth,7.0,1.0,2023-06-05 21:40:04,253.0,System Administrator,0,0,0,2023,6,0,21,0,23,0.0,0,0,0,4,0.025302530253025302,0.8653308756240101,1557
14148,ProfileViewed,StudentImport,22.0,-1.0,2023-11-14 11:58:44,443.0,Guest user,1,0,0,2023,11,1,11,1,46,0.0,0,1,0,3,0.04430443044304431,0.0,0
378,UserLoggedIn,StudentImport,46.0,3.0,2024-05-17 11:29:45,220.0,Sara Mohamed,0,0,0,2024,5,4,11,1,20,2.0,1,0,0,6,0.022002200220022004,0.4,1446
11322,BulkImportStudents,StudentImport,-1.0,-1.0,2024-02-09 19:10:42,303.0,Guest user,1,1,1,2024,2,4,19,0,6,0.0,0,0,1,1,0.030303030303030304,0.0,0
9873,SquadronUpdated,Squadron,41.0,-1.0,2022-06-23 22:39:15,407.0,Guest user,1,0,0,2022,6,3,22,0,25,0.0,0,0,0,5,0.04070407040704071,0.0,0
477,UserLoggedIn,Enrollment,-1.0,-1.0,2024-07-17 23:21:48,9999.0,Guest user,1,0,1,2024,7,2,23,0,29,6.0,1,0,0,6,1.0,0.0,0
9018,ProfileViewed,Squadron,43.0,5.0,2025-03-23 01:48:10,420.0,Nour Khalil,0,0,0,2025,3,6,1,0,12,0.0,0,1,0,3,0.04200420042004201,0.34058184123196084,1448
14534,LoginFailed,Enrollment,-1.0,4.0,2024-07-10 14:14:59,408.0,Omar Hassan,0,0,1,2024,7,2,14,1,28,0.0,1,0,0,2,0.0408040804080408,0.4225583480753272,1483
4103,ProfileViewed,Enrollment,10.0,5.0,2024-03-19 02:04:35,21.0,Nour Khalil,0,0,0,2024,3,1,2,0,12,0.0,0,1,0,3,0.0021002100210021,0.34058184123196084,1448
12005,LoginFailed,StudentImport,14.0,6.0,2024-05-21 09:34:31,352.0,Youssef Adel,0,0,0,2024,5,1,9,1,21,0.0,1,0,0,2,0.0352035203520352,0.6785928272260137,1505
14303,UserLoggedIn,Unknown,6.0,7.0,2022-08-21 04:02:18,281.0,Mona Samir,0,0,0,2022,8,6,4,0,33,2.0,1,0,0,6,0.028102810281028102,0.4669550878475935,1522
1728,ProfileViewed,Unknown,16.0,5.0,2024-12-20 16:33:24,513.0,Nour Khalil,0,0,0,2024,12,4,16,1,51,0.0,0,1,0,3,0.05130513051305131,0.34058184123196084,1448
6332,BulkImportStudents,Enrollment,-1.0,8.0,2024-07-24 14:23:50,390.0,Kareem Fathy,0,0,1,2024,7,2,14,1,30,0.0,0,0,1,1,0.039003900390039,0.8813469184242003,1548
696,LoginFailed,StudentImport,48.0,6.0,2024-06-21 21:16:07,505.0,Youssef Adel,0,0,0,2024,6,4,21,0,25,0.0,1,0,0,2,0.050505050505050504,0.6785928272260137,1505
10263,UserLoggedIn,Auth,14.0,3.0,2024-12-26 22:52:44,280.0,Sara Mohamed,0,0,0,2024,12,3,22,0,52,6.0,1,0,0,6,0.028002800280028002,0.4,1446
4644,UserLoggedIn,Auth,-1.0,-1.0,2024-09-09 05:25:13,171.0,Guest user,1,0,1,2024,9,0,5,0,37,6.0,1,0,0,6,0.017101710171017102,0.0,0
8241,AuthCreated,Unknown,6.0,1.0,2024-12-07 02:47:51,233.0,System Administrator,0,0,0,2024,12,5,2,0,49,0.0,0,0,0,0,0.0233023302330233,0.8653308756240101,1557
8961,LoginFailed,Squadron,31.0,7.0,2024-12-05 04:48:52,125.0,Mona Samir,0,0,0,2024,12,3,4,0,49,0.0,1,0,0,2,0.012501250125012502,0.4669550878475935,1522
8010,LoginFailed,Unknown,-1.0,1.0,2025-03-13 11:51:23,346.0,System Administrator,0,0,1,2025,3,3,11,1,11,0.0,1,0,0,2,0.034603460346034606,0.8653308756240101,1557
13003,UserLoggedIn,Enrollment,-1.0,1.0,2023-05-07 06:58:36,298.0,System Administrator,0,0,1,2023,5,6,6,0,18,1.0,1,0,0,6,0.029802980298029805,0.8653308756240101,1557
7591,ProfileViewed,Unknown,-1.0,6.0,2022-04-05 15:21:11,365.0,Youssef Adel,0,0,1,2022,4,1,15,1,14,0.0,0,1,0,3,0.03650365036503651,0.6785928272260137,1505
4512,ProfileViewed,Unknown,-1.0,5.0,2025-01-21 14:06:43,388.0,Nour Khalil,0,0,1,2025,1,1,14,1,4,0.0,0,1,0,3,0.03880388038803881,0.34058184123196084,1448
4328,ProfileViewed,StudentImport,18.0,5.0,2023-10-30 16:55:16,243.0,Nour Khalil,0,0,0,2023,10,0,16,1,44,0.0,0,1,0,3,0.024302430243024302,0.34058184123196084,1448
6170,ProfileViewed,Squadron,-1.0,4.0,2024-11-28 08:36:19,482.0,Omar Hassan,0,0,1,2024,11,3,8,1,48,0.0,0,1,0,3,0.04820482048204821,0.4225583480753272,1483
10469,AuthCreated,Unknown,30.0,3.0,2023-05-26 02:37:08,506.0,Sara Mohamed,0,0,0,2023,5,4,2,0,21,0.0,0,0,0,0,0.050605060506050605,0.4,1446
1638,UserLoggedIn,StudentImport,22.0,2.0,2024-07-02 10:54:59,303.0,Ahmed Ali,0,1,0,2024,7,1,10,1,27,2.0,1,0,0,6,0.030303030303030304,0.20540540540540597,1484
3282,UserLoggedIn,Unknown,32.0,7.0,2023-12-28 19:43:57,326.0,Mona Samir,0,0,0,2023,12,3,19,0,52,1.0,1,0,0,6,0.032603260326032606,0.4669550878475935,1522
4652,AuthCreated,Squadron,-1.0,8.0,2022-02-25 18:43:41,38.0,Kareem Fathy,0,0,1,2022,2,4,18,1,8,0.0,0,0,0,0,0.0038003800380038005,0.8813469184242003,1548
8725,ProfileViewed,Enrollment,-1.0,-1.0,2022-02-26 12:41:17,485.0,Guest user,1,0,1,2022,2,5,12,1,8,0.0,0,1,0,3,0.048504850485048503,0.0,0
16,SquadronUpdated,Squadron,34.0,2.0,2024-01-06 21:07:59,241.0,Ahmed Ali,0,0,0,2024,1,5,21,0,1,0.0,0,0,0,5,0.024102410241024105,0.20540540540540597,1484
10855,LoginFailed,Enrollment,37.0,3.0,2025-06-11 00:22:18,15.0,Sara Mohamed,0,0,0,2025,6,2,0,0,24,0.0,1,0,0,2,0.0015001500150015003,0.4,1446
5319,LoginFailed,StudentImport,18.0,-1.0,2024-11-25 22:36:00,240.0,Guest user,1,0,0,2024,11,0,22,0,48,0.0,1,0,0,2,0.024002400240024004,0.0,0
1932,ProfileViewed,Squadron,-1.0,4.0,2025-05-28 17:11:46,533.0,Omar Hassan,0,0,1,2025,5,2,17,1,22,0.0,0,1,0,3,0.05330533053305331,0.4225583480753272,1483
1482,UserLoggedIn,Enrollment,41.0,4.0,2023-11-26 13:10:23,219.0,Omar Hassan,0,0,0,2023,11,6,13,1,47,24.0,1,0,0,6,0.021902190219021903,0.4225583480753272,1483
11715,SquadronCreated,StudentImport,-1.0,-1.0,2023-10-22 21:21:12,461.0,Guest user,1,0,1,2023,10,6,21,0,42,0.0,0,0,0,4,0.04610461046104611,0.0,0
12671,SquadronUpdated,Unknown,21.0,1.0,2024-03-04 01:14:35,434.0,System Administrator,0,0,0,2024,3,0,1,0,10,0.0,0,0,0,5,0.043404340434043405,0.8653308756240101,1557
10527,LoginFailed,Enrollment,10.0,-1.0,2024-03-11 16:41:48,568.0,Guest user,1,0,0,2024,3,0,16,1,11,0.0,1,0,0,2,0.05680568056805681,0.0,0
1605,AuthCreated,Unknown,16.0,8.0,2024-12-26 20:28:29,496.0,Kareem Fathy,0,0,0,2024,12,3,20,0,52,0.0,0,0,0,0,0.04960496049604961,0.8813469184242003,1548
11897,UserLoggedIn,Squadron,4.0,2.0,2023-07-28 17:02:55,426.0,Ahmed Ali,0,0,0,2023,7,4,17,1,30,6.0,1,0,0,6,0.04260426042604261,0.20540540540540597,1484
3110,LoginFailed,Squadron,42.0,-1.0,2024-04-22 21:05:56,228.0,Guest user,1,0,0,2024,4,0,21,0,17,0.0,1,0,0,2,0.022802280228022803,0.0,0
13633,LoginFailed,Squadron,2.0,1.0,2025-02-11 01:16:28,439.0,System Administrator,0,0,0,2025,2,1,1,0,7,0.0,1,0,0,2,0.04390439043904391,0.8653308756240101,1557
11643,SquadronCreated,Auth,5.0,1.0,2025-04-15 04:06:16,303.0,System Administrator,0,1,0,2025,4,1,4,0,16,0.0,0,0,0,4,0.030303030303030304,0.8653308756240101,1557
8229,LoginFailed,Enrollment,-1.0,5.0,2024-06-24 19:46:14,232.0,Nour Khalil,0,0,1,2024,6,0,19,0,26,0.0,1,0,0,2,0.023202320232023205,0.34058184123196084,1448
3377,SquadronCreated,Squadron,10.0,6.0,2025-04-28 02:37:29,434.0,Youssef Adel,0,0,0,2025,4,0,2,0,18,0.0,0,0,0,4,0.043404340434043405,0.6785928272260137,1505
9241,AuthCreated,Unknown,19.0,2.0,2024-07-06 08:14:46,177.0,Ahmed Ali,0,0,0,2024,7,5,8,1,27,0.0,0,0,0,0,0.0177017701770177,0.20540540540540597,1484
9161,UserLoggedIn,Unknown,-1.0,-1.0,2023-09-20 13:50:15,303.0,Guest user,1,1,1,2023,9,2,13,1,38,6.0,1,0,0,6,0.030303030303030304,0.0,0
446,UserLoggedIn,Unknown,44.0,1.0,2023-08-05 04:39:47,480.0,System Administrator,0,0,0,2023,8,5,4,0,31,1.0,1,0,0,6,0.04800480048004801,0.8653308756240101,1557
11323,UserLoggedIn,Unknown,41.0,-1.0,2025-04-10 08:23:50,302.0,Guest user,1,0,0,2025,4,3,8,1,15,24.0,1,0,0,6,0.030203020302030203,0.0,0
6483,AuthCreated,Unknown,-1.0,1.0,2023-01-16 02:17:30,228.0,System Administrator,0,0,1,2023,1,0,2,0,3,0.0,0,0,0,0,0.022802280228022803,0.8653308756240101,1557
14849,LoginFailed,Enrollment,31.0,8.0,2025-03-24 10:00:47,250.0,Kareem Fathy,0,0,0,2025,3,0,10,1,13,0.0,1,0,0,2,0.025002500250025005,0.8813469184242003,1548
9559,ProfileViewed,StudentImport,14.0,4.0,2024-03-24 01:20:44,217.0,Omar Hassan,0,0,0,2024,3,6,1,0,12,0.0,0,1,0,3,0.021702170217021702,0.4225583480753272,1483
9068,ProfileViewed,StudentImport,10.0,-1.0,2025-02-22 18:12:22,359.0,Guest user,1,0,0,2025,2,5,18,1,8,0.0,0,1,0,3,0.035903590359035904,0.0,0
9131,UserLoggedIn,Enrollment,-1.0,-1.0,2023-09-08 06:14:46,570.0,Guest user,1,0,1,2023,9,4,6,0,36,2.0,1,0,0,6,0.05700570057005701,0.0,0
2223,AuthCreated,StudentImport,-1.0,1.0,2025-05-01 16:01:43,303.0,System Administrator,0,1,1,2025,5,3,16,1,18,0.0,0,0,0,0,0.030303030303030304,0.8653308756240101,1557
3621,ProfileViewed,Enrollment,26.0,2.0,2023-08-07 14:17:59,236.0,Ahmed Ali,0,0,0,2023,8,0,14,1,32,0.0,0,1,0,3,0.023602360236023603,0.20540540540540597,1484
6053,ProfileViewed,Squadron,-1.0,1.0,2024-05-10 05:25:07,303.0,System Administrator,0,1,1,2024,5,4,5,0,19,0.0,0,1,0,3,0.030303030303030304,0.8653308756240101,1557
12169,SquadronCreated,Unknown,17.0,7.0,2025-04-03 06:17:58,432.0,Mona Samir,0,0,0,2025,4,3,6,0,14,0.0,0,0,0,4,0.043204320432043204,0.4669550878475935,1522
